pdb_id,model_number,plddt,cdr1a_plddt,cdr1b_plddt,cdr2a_plddt,cdr2b_plddt,cdr3a_plddt,cdr3b_plddt,iptm_mean,iptm_tcrpmhc,pdockq,avgipde_a,avgipde_b,avgipae_a,avgipae_b,pdockq2_a,pdockq2_b,seed,ipsae,ipsae_d0chn,iptm_af,ipsae_d0dom,iptm_d0chn,seed,sample,ranking_score,iRMSD,TCR-iRMSD,Peptide-RMSD,MHC-iRMSD,CDR3a-RMSD,CDR3b-RMSD,DockQ,iRMSD-DockQ,lRMSD-DockQ,Fnat,Clashes,Quality,avgpdockq2,avgipae,avgipde
8cx4,2,90.17027794471154,78.08744680851063,76.83172413793103,75.25222222222223,80.96406250000001,78.89981481481482,71.15635416666667,0.522,0.345,0.162,0.3876555307960805,0.4156568989596815,0.2597368421052631,0.2597368421052632,0.0264280365897785,0.020886889244083,3985281015,0.0119035,0.353605,0.345,0.23065,0.23065,3985281015,2,0.6019277267198624,3.3576362,6.5740094,1.6529437,1.6195514,4.1069717,6.1352153,0.188,5.17,15.506,0.254,0,LQ,0.02365746291693075,0.25973684210526315,0.401656214877881
8cx4,3,89.6690234375,76.74170212765956,76.0451724137931,75.11333333333333,80.09875,77.56018518518519,70.34197916666668,0.496,0.305,0.119,0.3705637302791275,0.4045226291001367,0.2221739130434782,0.2221739130434783,0.0255868859757071,0.0181842987588813,3985281015,0.011181,0.34164175,0.305,0.20357825,0.20357825,3985281015,3,0.5765216875975877,2.0586698,3.7642837,1.3979763,1.2294157,2.1076193,3.8136652,0.253,2.52,18.512,0.322,1,AQ,0.021885592367294197,0.22217391304347825,0.3875431796896321
8cx4,4,90.27318960336538,78.11531914893618,76.95206896551724,75.312,80.15,78.09925925925926,71.45729166666668,0.542,0.3825,0.184,0.4259882334991846,0.4571465664941193,0.1841176470588235,0.1841176470588235,0.0319965911028194,0.0243544911261068,3985281015,0.01207125,0.356719,0.3825,0.254177,0.254177,3985281015,4,0.6303383207351013,1.292063,2.1951964,1.6154871,0.7993652,1.2324727,1.9878236,0.574,1.58,6.184,0.593,0,MQ,0.028175541114463097,0.1841176470588235,0.44156739999665195
8cx4,1,89.9323828125,77.44808510638298,77.1843103448276,74.18922222222221,80.634375,77.985,70.5259375,0.5,0.3225,0.125,0.3502566052733557,0.3805445374030505,0.2207692307692307,0.2207692307692307,0.0223685207052565,0.0161278068736206,3985281015,0.0112305,0.342282,0.3225,0.2122515,0.2122515,3985281015,1,0.5871133342935778,1.9212899,3.3829386,2.9884233,0.92924094,1.4260504,3.9133673,0.31,2.436,13.538,0.373,0,AQ,0.019248163789438548,0.2207692307692307,0.36540057133820314
8cx4,0,89.98185997596154,77.3895744680851,77.65655172413793,74.41655555555555,80.8334375,78.3714814814815,69.32000000000001,0.518,0.3425,0.195,0.3285727403209893,0.3773337054680146,0.2472727272727272,0.2472727272727272,0.0203801797020787,0.0179158784658035,3985281015,0.0120985,0.35879,0.3425,0.2129435,0.2129435,3985281015,0,0.5986697718425225,2.1130116,4.1140785,1.249276,1.0235598,3.6413643,4.5787168,0.33,3.224,10.645,0.424,1,AQ,0.0191480290839411,0.2472727272727272,0.35295322289450193
1kj2,2,93.37253075216778,92.16692307692308,89.90272727272725,92.35060975609755,90.31928571428573,94.49954545454548,90.74681818181818,0.82,0.83,0.404,0.879203261295814,0.8048279557544854,0.6730555555555555,0.6730555555555555,0.6047667325129206,0.2511116943444049,2126328852,0.6437145,0.8233170000000001,0.83,0.8233170000000001,0.8233170000000001,2126328852,2,0.8903256499371223,0.7838451,1.4037441,0.44876373,0.513505,1.306177,1.6042317,0.741,0.926,2.804,0.596,0,MQ,0.4279392134286627,0.6730555555555555,0.8420156085251498
1kj2,4,93.6774006856221,94.27384615384616,91.24236363636363,93.99353658536587,91.47642857142856,94.93886363636362,92.57181818181816,0.836,0.85,0.454,0.9397436875193896,0.89775352196801,0.7205882352941176,0.7205882352941176,0.77681603240642,0.5423170244201799,2126328852,0.6770895,0.85129175,0.85,0.85129175,0.85129175,2126328852,4,0.9019873762852768,0.6654262,1.1446133,0.43777698,0.46608216,0.8072502,1.1514516,0.806,0.651,1.704,0.614,0,HQ,0.6595665284133,0.7205882352941176,0.9187486047436998
1kj2,3,93.53188949384958,93.5201923076923,90.3730909090909,93.2818292682927,90.68160714285716,94.47477272727272,91.76886363636363,0.8220000000000001,0.835,0.453,0.9246302033611196,0.8704735318888848,0.7251612903225807,0.7251612903225808,0.7250601335093287,0.4472791431733497,2126328852,0.6461815,0.82716775,0.835,0.82716775,0.82716775,2126328852,3,0.8917903225862068,0.77678293,1.2635432,0.4073107,0.5994535,1.0151712,0.95017904,0.829,0.531,1.043,0.614,0,HQ,0.5861696383413393,0.7251612903225808,0.8975518676250022
1kj2,1,93.55978019762048,93.5232692307692,90.1889090909091,93.3989024390244,90.56785714285716,94.72954545454546,91.80931818181818,0.8320000000000001,0.845,0.476,0.915135246094127,0.8569781522506928,0.6891428571428572,0.6891428571428571,0.7044371019870408,0.3886554461594108,2126328852,0.66904,0.84338675,0.845,0.84338675,0.84338675,2126328852,1,0.8974650657958272,0.7506173,1.3907728,0.43215254,0.4527832,1.253371,1.8149412,0.804,0.783,1.755,0.667,0,HQ,0.5465462740732258,0.6891428571428571,0.8860566991724099
1kj2,0,93.4487114337568,93.16653846153848,90.0661818181818,93.2269512195122,90.75,94.62909090909092,91.43727272727271,0.826,0.84,0.406,0.9251486241167396,0.8766664601103443,0.7303225806451615,0.7303225806451615,0.7297377183810734,0.455916029465885,2126328852,0.6581615000000001,0.83650225,0.84,0.83650225,0.83650225,2126328852,0,0.8954722039926114,0.64914465,1.0922846,0.44920382,0.4694035,1.3182169,0.74731714,0.796,0.661,2.529,0.632,0,MQ,0.5928268739234792,0.7303225806451615,0.900907542113542
5w1w,1,89.60685061989719,79.63425,82.99345454545455,65.92626373626373,80.614375,78.03092592592593,81.41197802197803,0.62,0.4875,0.2,0.5638049148239423,0.4882818758447248,0.29625,0.29625,0.0783470116217246,0.0231042769857805,1359501801,0.09682225,0.4140465,0.4875,0.34136075,0.34136075,1359501801,1,0.6876896218690977,2.0978618,3.9861822,0.9922344,1.3109183,3.8155265,4.561422,0.297,2.473,14.068,0.355,0,AQ,0.05072564430375255,0.29625,0.5260433953343335
5w1w,0,89.98099485938918,79.65574999999998,83.43418181818183,66.9010989010989,81.33125000000001,78.37314814814815,82.18527472527472,0.628,0.495,0.221,0.5781006829570612,0.504409310328955,0.288,0.288,0.0836085461337049,0.0258267935405588,1359501801,0.11070875,0.41915325,0.495,0.35338325,0.35338325,1359501801,0,0.6967445190305869,2.0002367,3.8263059,0.86696684,1.2348719,3.5543158,4.9720736,0.362,2.338,11.631,0.447,0,AQ,0.054717669837131847,0.288,0.541254996643008
5w1w,2,89.82943302086483,79.77850000000001,83.37254545454545,67.5134065934066,80.563125,78.33,81.82791208791208,0.632,0.505,0.228,0.5951220489283244,0.5167253118180674,0.2886046511627907,0.2886046511627907,0.093293738117988,0.0275153587650307,1359501801,0.12167325,0.42934525,0.505,0.36500975,0.36500975,1359501801,2,0.7007573433220032,1.9508712,3.726939,0.8321283,1.2092983,3.6739595,4.4291162,0.394,2.231,9.378,0.421,0,AQ,0.060404548441509345,0.2886046511627907,0.555923680373196
5w1w,3,89.88137889325672,79.76525000000001,83.32654545454545,65.88747252747253,82.1034375,78.78074074074074,82.85472527472527,0.622,0.495,0.226,0.5695432630353748,0.4923861990238452,0.2695744680851064,0.2695744680851064,0.0806463097093731,0.0241135157838419,1359501801,0.1056884999999999,0.41750575,0.495,0.34917675,0.34917675,1359501801,3,0.6912846171801101,2.2739916,4.4253182,1.0738621,1.334126,4.2656918,5.57516,0.34,2.686,11.624,0.434,1,AQ,0.0523799127466075,0.2695744680851064,0.53096473102961
5w1w,4,90.1676489265195,79.5215,83.30745454545455,65.54967032967032,82.36031249999999,78.80444444444446,83.69065934065934,0.62,0.4875,0.236,0.5831850545917153,0.4860012666112903,0.2877083333333333,0.2877083333333333,0.0918027850608727,0.0247330465496239,1359501801,0.0983665,0.42181075,0.4875,0.34624575,0.34624575,1359501801,4,0.6886835784120205,2.6131756,5.1517315,1.2691498,1.4709984,4.449001,6.557773,0.277,3.127,12.133,0.316,0,AQ,0.058267915805248295,0.2877083333333333,0.5345931606015029
2ak4,3,93.4906289867972,91.16125,83.85042857142855,94.91404255319148,92.41425,91.8354054054054,78.24877777777778,0.8460000000000001,0.8625,0.587,0.9597352615512388,0.9259093879275412,0.7750943396226416,0.7750943396226415,0.8335030963704566,0.6731594811965769,474596562,0.69148225,0.857281,0.8625,0.857281,0.857281,474596562,3,0.895057749494248,0.83290005,1.3463432,0.43355504,0.5288032,0.8177526,1.8193539,0.845,0.836,3.148,0.892,0,HQ,0.7533312887835167,0.7750943396226415,0.94282232473939
2ak4,4,93.77526183058896,91.06296875,82.99685714285717,94.53829787234044,92.40225,92.06189189189188,74.35000000000001,0.8560000000000001,0.8674999999999999,0.55,0.9682720211553866,0.9403895429963516,0.8093877551020409,0.8093877551020409,0.8499990254315127,0.7330032757605427,474596562,0.7019774999999999,0.86355125,0.8674999999999999,0.86355125,0.86355125,474596562,4,0.8981282656962013,0.8373342,1.357843,0.4862522,0.5205552,0.8710946,1.7465757,0.857,0.701,3.447,0.892,0,HQ,0.7915011505960277,0.8093877551020409,0.9543307820758691
2ak4,2,93.91790832220738,91.30921875,83.79514285714285,94.91010638297874,92.48925,91.8437837837838,77.04522222222222,0.8560000000000001,0.87,0.565,0.9631919492072736,0.9345399733061074,0.7894117647058824,0.7894117647058824,0.8440646277941132,0.707841129258921,474596562,0.70807775,0.8671545,0.87,0.8671545,0.8671545,474596562,2,0.9016373556704336,0.9108417,1.5336823,0.6023655,0.48474523,0.87642986,1.6929257,0.871,0.763,1.808,0.862,0,HQ,0.7759528785265171,0.7894117647058824,0.9488659612566905
2ak4,0,93.61318943776888,90.7759375,82.51128571428573,93.6636170212766,91.028,91.09513513513514,72.98722222222223,0.8480000000000001,0.8575,0.565,0.9441037895508172,0.9023841125585144,0.7692307692307693,0.7692307692307693,0.7725438281730566,0.562987681354964,474596562,0.6854985,0.854509,0.8575,0.854509,0.854509,474596562,0,0.8976967436420948,0.87264043,1.4925944,0.39293167,0.45934162,0.6878136,1.9362297,0.856,0.897,2.183,0.892,0,HQ,0.6677657547640103,0.7692307692307693,0.9232439510546657
2ak4,1,93.6927458834001,91.14953125,83.52171428571428,94.6067021276596,91.91774999999998,91.81837837837838,74.29866666666666,0.8560000000000001,0.865,0.573,0.950897727957185,0.9092972541011686,0.766851851851852,0.7668518518518519,0.802083071037854,0.5955628032924993,474596562,0.70239125,0.861993,0.865,0.861993,0.861993,474596562,1,0.900078273747072,0.88142383,1.4444225,0.6470367,0.5093105,0.7419436,1.8956561,0.847,0.79,2.622,0.846,0,HQ,0.6988229371651766,0.7668518518518519,0.9300974910291768
8ryo,0,90.12133929949084,65.77983606557376,78.66103448275862,72.28941176470587,81.82978260869564,79.30000000000001,70.43231578947368,0.5980000000000001,0.4625,0.167,0.5723702207845455,0.5420479522873967,0.3291176470588235,0.3291176470588235,0.0693098440863689,0.0359090481960168,2890393497,0.05911925,0.40761475,0.4625,0.32639375,0.32639375,2890393497,0,0.6917173446190741,1.3222994,2.4968631,1.1818506,0.6572624,2.1570368,2.8271089,0.519,1.323,11.234,0.63,0,MQ,0.052609446141192846,0.3291176470588235,0.5572090865359711
8ryo,1,89.93756210461348,64.2027868852459,78.24689655172413,70.90367647058824,81.26239130434784,78.7694117647059,70.414,0.5780000000000001,0.43,0.154,0.5343714952623984,0.5304470258163252,0.3416666666666667,0.3416666666666667,0.0567083241254859,0.0355725291459463,2890393497,0.03922275,0.386926,0.43,0.2954925,0.2954925,2890393497,1,0.6776620689626988,1.3695241,2.6694434,1.0186685,0.61821246,3.6256852,1.671079,0.622,1.189,7.148,0.667,2,MQ,0.0461404266357161,0.3416666666666667,0.5324092605393618
8ryo,4,89.32867150131152,59.31180327868852,75.25827586206896,67.85235294117649,77.36086956521739,70.88294117647058,66.15852631578947,0.454,0.2225,0.095,0.2673044444219277,0.2902215242851023,0.1044827586206896,0.1044827586206896,0.0172101594640874,0.0133294629633559,2890393497,0.0134145,0.37164925,0.2225,0.14544625,0.14544625,2890393497,4,0.5241081377846718,10.193608,20.637098,4.51795,3.9872568,18.589903,9.268082,0.043,16.009,39.238,0.074,0,LQ,0.01526981121372165,0.1044827586206896,0.278762984353515
8ryo,3,89.63992439438358,62.681147540983616,77.25586206896551,70.17808823529411,80.27891304347827,77.87,66.49073684210528,0.576,0.425,0.182,0.5375325397543178,0.5350927903156514,0.3261111111111112,0.3261111111111112,0.0570551073271525,0.0340817975445702,2890393497,0.032027,0.3902752499999999,0.425,0.2917115,0.2917115,2890393497,3,0.6759116483130011,1.8815057,3.6755009,1.0328431,0.895861,3.9627633,2.826987,0.441,2.076,9.904,0.556,1,AQ,0.04556845243586135,0.3261111111111112,0.5363126650349845
8ryo,2,89.53943527233452,63.26426229508197,76.2953448275862,70.97161764705882,79.3458695652174,76.45617647058823,64.59842105263158,0.558,0.3975,0.109,0.519101655815215,0.5009384130834796,0.343076923076923,0.3430769230769231,0.0541236084020991,0.0308097418657365,2890393497,0.021951,0.37694975,0.3975,0.268879,0.268879,2890393497,2,0.6491226981445158,2.2117777,4.359118,1.0320616,1.0265225,4.780478,2.205307,0.527,2.223,5.411,0.556,0,MQ,0.0424666751339178,0.34307692307692306,0.5100200344493473
5bs0,2,93.22176542269612,96.42127659574469,92.48515151515151,95.59366666666666,94.00297297297296,94.75944444444444,95.78506172839506,0.8640000000000001,0.8775,0.541,0.9810196003425506,0.971658704889614,0.8388888888888889,0.8388888888888889,0.922805620164276,0.8743019138507225,225975530,0.71785675,0.8811685,0.8775,0.8811685,0.8811685,225975530,2,0.9119512479329426,0.6783222,0.9977235,0.6944838,0.5606067,0.7290012,1.081859,0.848,0.501,4.293,0.848,0,HQ,0.8985537670074992,0.8388888888888889,0.9763391526160823
5bs0,3,93.10421325209444,96.36191489361704,92.49984848484848,95.52722222222224,93.94567567567567,94.68944444444443,95.82827160493828,0.858,0.8725,0.543,0.9804817428252623,0.970893078609782,0.8388571428571429,0.8388571428571427,0.9223726080982056,0.87246548870974,225975530,0.7069529999999999,0.875954,0.8725,0.875954,0.875954,225975530,3,0.9076343187792506,0.63615257,0.9217203,0.67454714,0.52920175,0.9663443,0.9866492,0.846,0.476,4.3,0.833,0,HQ,0.8974190484039728,0.8388571428571427,0.9756874107175222
5bs0,4,93.08366031987812,96.2153191489362,92.11530303030302,95.06155555555554,93.79351351351352,94.22944444444444,95.75518518518516,0.852,0.8674999999999999,0.543,0.9797898970840264,0.9699399079457864,0.8,0.7999999999999999,0.917860590153307,0.8680045252684075,225975530,0.70033125,0.87195325,0.8674999999999999,0.87195325,0.87195325,225975530,4,0.9043160746631056,0.6143775,0.80238134,0.7366519,0.5369172,0.7322996,0.81294644,0.882,0.483,3.177,0.864,0,HQ,0.8929325577108573,0.8,0.9748649025149064
5bs0,1,93.0919268849962,96.13574468085106,92.2751515151515,95.37911111111111,93.62945945945944,94.38333333333333,95.27444444444446,0.85,0.865,0.547,0.9787239159096488,0.969137892927366,0.7910256410256411,0.791025641025641,0.9140447208972476,0.8617301160224102,225975530,0.69149725,0.86633075,0.865,0.86633075,0.86633075,225975530,1,0.9019583755168246,0.68857914,0.9714875,0.70674723,0.5878437,0.99542695,0.98616266,0.82,0.546,4.591,0.803,0,HQ,0.8878874184598289,0.7910256410256411,0.9739309044185074
5bs0,0,93.11161766945924,96.26617021276596,92.35878787878788,95.34433333333332,93.77918918918918,94.3662962962963,95.71876543209876,0.852,0.87,0.54,0.9801058281127106,0.9701822368714916,0.8208571428571428,0.8208571428571428,0.919652848534144,0.8712528273872335,225975530,0.7001867500000001,0.8727855,0.87,0.8727855,0.8727855,225975530,0,0.9033848671693356,0.67478096,0.8496053,0.6479022,0.622695,0.73167694,0.92217714,0.873,0.462,3.672,0.864,0,HQ,0.8954528379606888,0.8208571428571428,0.9751440324921011
3ffc,4,93.40980345443715,95.1826,88.22800000000001,90.7529347826087,96.6765625,94.87340425531916,95.89142857142858,0.8640000000000001,0.87,0.606,0.9755355415599382,0.964991971679273,0.8336206896551724,0.8336206896551723,0.8904045241714696,0.8237776695999414,2623095657,0.7089099999999999,0.874506,0.87,0.874506,0.874506,2623095657,4,0.9145049585355902,0.7910208,0.72440696,0.84199524,0.80408126,0.9176421,0.5924467,0.92,0.534,2.151,0.933,0,HQ,0.8570910968857055,0.8336206896551723,0.9702637566196055
3ffc,3,93.43435527099464,95.46600000000002,87.92133333333335,91.2182608695652,96.6690625,95.03872340425534,95.82803571428572,0.8640000000000001,0.8725,0.613,0.9752389093377548,0.9664679562936253,0.8194827586206896,0.8194827586206896,0.8900437223281766,0.828641679248374,2623095657,0.711116,0.876184,0.8725,0.876184,0.876184,2623095657,3,0.9164962075299428,0.80001986,0.76793087,0.99648726,0.7868566,0.88798434,0.76191473,0.928,0.496,1.946,0.933,0,HQ,0.8593427007882752,0.8194827586206896,0.97085343281569
3ffc,2,93.35273525908278,95.0892,87.57716666666667,90.49630434782608,96.62375,94.86936170212768,95.84160714285711,0.86,0.8674999999999999,0.612,0.9742889559141292,0.964876713683354,0.8220338983050848,0.8220338983050848,0.8866778919300516,0.8210909127552575,2623095657,0.6981787500000001,0.86832475,0.8674999999999999,0.86832475,0.86832475,2623095657,2,0.9114288053816796,0.79148096,0.7767635,0.9978268,0.7720401,0.99785393,0.7767599,0.938,0.519,1.72,0.96,0,HQ,0.8538844023426546,0.8220338983050848,0.9695828347987416
3ffc,0,93.31036331149494,95.2572,87.63250000000001,91.1516304347826,96.624375,94.78,95.77714285714286,0.86,0.87,0.606,0.9744283421873916,0.9646451016062272,0.8314035087719298,0.8314035087719297,0.8869093533486175,0.8210548602867425,2623095657,0.69893925,0.86762875,0.87,0.86762875,0.86762875,2623095657,0,0.9108584526757444,0.72702533,0.6353978,0.84361756,0.73910546,0.7704256,0.48339844,0.937,0.443,2.327,0.96,0,HQ,0.85398210681768,0.8314035087719298,0.9695367218968094
3ffc,1,93.1085482430018,94.76359999999998,87.74816666666666,90.17543478260868,96.50625,94.64936170212763,95.38303571428573,0.852,0.86,0.599,0.971865622493417,0.9613136394129036,0.860188679245283,0.8601886792452831,0.8780839053117061,0.804522828856855,2623095657,0.6865607499999999,0.8619607499999999,0.86,0.8619607499999999,0.8619607499999999,2623095657,1,0.906726758513736,0.81043005,0.8186463,0.9218898,0.7959525,1.1401232,0.7814039,0.93,0.547,2.011,0.96,1,HQ,0.8413033670842806,0.8601886792452831,0.9665896309531603
3vxm,3,88.14040760869565,60.60234042553192,74.18539682539684,63.64023529411764,74.41973684210525,65.38642857142857,70.0465934065934,0.438,0.18,0.094,0.1789580423257562,0.195188917101557,0.1503448275862069,0.1503448275862069,0.0115128685719702,0.0100921366021079,1511221372,0.0,0.0,0.18,0.0955425,0.0955425,1511221372,3,0.5170999036675052,8.853293,17.742105,3.3022745,2.686172,10.014481,14.8859415,0.03,15.493,32.066,0.015,0,LQ,0.01080250258703905,0.1503448275862069,0.18707347971365662
3vxm,4,88.1723143115942,60.89425531914894,73.9295238095238,63.03694117647059,74.18710526315789,64.70375,70.61274725274727,0.452,0.205,0.097,0.1754262099683081,0.1887055376286061,0.1017142857142857,0.1017142857142857,0.0112138577495341,0.0096551114805019,1511221372,0.0,0.0,0.205,0.106961,0.106961,1511221372,4,0.525408845524977,9.038639,18.1351,3.9847336,2.5828185,13.241365,11.048922,0.021,16.149,35.007,0.0,0,LQ,0.010434484615018,0.1017142857142857,0.1820658737984571
3vxm,2,87.71435688405798,58.14021276595745,73.7620634920635,63.93894117647057,74.66157894736843,65.81375,69.67725274725275,0.446,0.1925,0.092,0.1695371255198196,0.1914608931071375,0.1025714285714285,0.1025714285714285,0.0110216314982212,0.0099698877464177,1511221372,0.0,0.0,0.1925,0.09991475,0.09991475,1511221372,2,0.5253749063990684,8.046856,16.27958,2.171001,2.1990561,9.632412,14.084935,0.055,13.613,29.439,0.075,1,LQ,0.01049575962231945,0.1025714285714285,0.18049900931347854
3vxm,0,87.9241047705314,60.42957446808511,73.37857142857142,61.58635294117647,73.3586842105263,64.06267857142858,68.94582417582419,0.446,0.205,0.144,0.1788394645236989,0.1899602669921029,0.1053333333333333,0.1053333333333333,0.011551966428096,0.0099266913093342,1511221372,0.0,0.0,0.205,0.10351075,0.10351075,1511221372,0,0.522690429222659,8.874611,17.962288,3.2978294,2.2618995,11.764089,12.866218,0.039,16.278,37.468,0.06,1,LQ,0.0107393288687151,0.1053333333333333,0.1843998657579009
